order_number,booked_at,click_id,state,price_amount,price_currency,profit_amount,profit_currency
40876485,2025-09-15T07:46:51.550Z,3173752612504553856,paid,17341,rub,433.53,rub
40879739,2025-09-15T19:10:53.114Z,3174098061842785152,paid,29208,rub,1314.36,rub
40879547,2025-09-15T18:23:54.412Z,3174068000310428320,paid,163785,rub,7370.33,rub
40880232,2025-09-15T21:57:10.322Z,3174181605449227904,cancelled,28182,rub,704.55,rub
40879081,2025-09-15T16:54:31.682Z,3174028700361425568,cancelled,17822,rub,445.55,rub
40877808,2025-09-15T12:09:40.225Z,3173885410940637472,paid,24114,rub,1085.13,rub
40880259,2025-09-15T22:30:31.970Z,3174193656337471008,paid,25228,rub,1135.26,rub
40876175,2025-09-15T06:27:15.384Z,3173712138636970368,paid,19271,rub,867.19,rub
40877038,2025-09-15T09:52:58.561Z,3173816517198892448,paid,4744,rub,189.76,rub
40879097,2025-09-15T16:57:02.354Z,3174027611636675840,paid,25381,rub,1142.14,rub
40876640,2025-09-15T08:28:54.076Z,3173773128262279136,paid,13125,rub,328.12,rub
40875757,2025-09-15T02:18:14.171Z,3173587042196389088,cancelled,1462,rub,36.55,rub
40877336,2025-09-15T10:46:41.123Z,3173844384152077280,cancelled,10512,rub,262.8,rub
40877438,2025-09-15T11:02:09.158Z,3173848025428706272,cancelled,8410,rub,210.25,rub
40876695,2025-09-15T08:40:33.982Z,3173779474974099008,paid,75009,rub,3375.4,rub
40877145,2025-09-15T10:16:06.459Z,3173825544546468832,paid,4760,rub,119,rub
40879832,2025-09-15T19:33:15.420Z,3174105962902746464,paid,13984,rub,349.6,rub
40877789,2025-09-15T12:05:41.752Z,3173880261576583488,paid,39158,rub,1566.32,rub
40878462,2025-09-15T14:26:41.741Z,3173954917252424864,cancelled,16840,rub,421,rub
40879072,2025-09-15T16:51:29.740Z,3174025558138991872,paid,18106,rub,814.77,rub
40876753,2025-09-15T08:50:39.696Z,3173781337328961088,paid,11564,rub,289.1,rub
40876727,2025-09-15T08:47:01.957Z,3173782362612822208,paid,54096,rub,1352.4,rub
40875958,2025-09-15T04:52:01.904Z,3173665708656156384,paid,8133,rub,325.32,rub
40879526,2025-09-15T18:18:27.583Z,3174070668088227072,paid,76578,rub,3446.01,rub
40878900,2025-09-15T16:03:59.772Z,3174004085129742464,cancelled,24417,rub,610.43,rub
40878415,2025-09-15T14:18:57.804Z,3173950109287224000,cancelled,17620,rub,0,rub
40875877,2025-09-15T04:06:36.296Z,3173641471963146848,cancelled,12560,rub,0,rub
40877902,2025-09-15T12:28:50.711Z,3173895371507549216,cancelled,31374,rub,0,rub
40876280,2025-09-15T07:00:59.479Z,3173730521130551680,cancelled,18637,rub,465.93,rub
40877788,2025-09-15T12:05:21.968Z,3173882653410498272,cancelled,23282,rub,582.05,rub
40879827,2025-09-15T19:31:53.529Z,3174107562106975584,paid,85035,rub,3826.57,rub
40876735,2025-09-15T08:47:55.454Z,3173784229052435872,cancelled,12614,rub,315.35,rub
40876326,2025-09-15T07:11:43.650Z,3173734773300949664,paid,23379,rub,584.48,rub
40879089,2025-09-15T16:56:13.111Z,3174029629952537856,paid,17800,rub,712,rub
40878039,2025-09-15T12:49:36.501Z,3173899986205757728,paid,274112,rub,6852.8,rub
40879422,2025-09-15T17:53:54.820Z,3174056169831842848,paid,33006,rub,825.15,rub
40878630,2025-09-15T15:01:59.822Z,3173972274750383264,cancelled,9032,rub,0,rub
40878172,2025-09-15T13:14:16.410Z,3173916303975945952,paid,122756,rub,5524.02,rub
40878762,2025-09-15T15:33:30.721Z,3173986919202039680,cancelled,18894,rub,472.35,rub
40876721,2025-09-15T08:46:12.741Z,3173782836049080512,paid,12614,rub,315.35,rub
40877030,2025-09-15T09:51:13.016Z,3173815717346120640,paid,16198,rub,404.95,rub
40879992,2025-09-15T20:18:32.763Z,3174116223439152000,paid,165351,rub,6614.04,rub
40878323,2025-09-15T13:55:07.881Z,3173939038926586912,paid,4063,rub,162.52,rub
40880298,2025-09-15T23:20:45.105Z,3174219777758139936,cancelled,39158,rub,0,rub
40876763,2025-09-15T08:51:37.835Z,3173786462780363712,cancelled,35158,rub,878.95,rub
40879334,2025-09-15T17:34:58.520Z,3174049785990947712,cancelled,3684,rub,92.1,rub
40877718,2025-09-15T11:53:26.223Z,3173876272048083904,paid,17635,rub,440.88,rub
40879845,2025-09-15T19:35:05.334Z,3174109045291664416,cancelled,19981,rub,499.53,rub
40876874,2025-09-15T09:18:39.220Z,3173800000614417984,cancelled,15197,rub,379.93,rub
40876045,2025-09-15T05:25:31.237Z,3173682361907176192,paid,5159,rub,232.16,rub
40877771,2025-09-15T12:02:26.735Z,3173881493435279680,cancelled,4585,rub,0,rub
40876016,2025-09-15T05:12:19.641Z,3173673183031636864,cancelled,16301,rub,407.53,rub
40876564,2025-09-15T08:05:03.741Z,3173761134726302080,paid,20704,rub,828.16,rub
40878607,2025-09-15T14:58:18.319Z,3173971044510688416,cancelled,17620,rub,0,rub
40875991,2025-09-15T04:59:09.653Z,3173669277060947680,cancelled,19579,rub,489.48,rub
40878498,2025-09-15T14:34:58.466Z,3173958637407618080,cancelled,17877,rub,0,rub
40879798,2025-09-15T19:23:44.838Z,3174104019625663648,cancelled,61422,rub,1535.55,rub
40875855,2025-09-15T03:56:38.094Z,3173636992547138144,paid,15506,rub,387.65,rub
40876554,2025-09-15T08:01:49.916Z,3173760125978658368,cancelled,16600,rub,415,rub
40879880,2025-09-15T19:45:14.593Z,3174114032670286720,cancelled,117847,rub,2946.18,rub
40877989,2025-09-15T12:43:26.225Z,3173898534699493696,cancelled,5263,rub,131.58,rub
40879111,2025-09-15T16:58:38.439Z,3174029917876044832,paid,11028,rub,275.7,rub
40876690,2025-09-15T08:38:19.908Z,3173779593214827808,cancelled,9901,rub,247.53,rub
40877370,2025-09-15T10:51:38.726Z,3173845781618672608,cancelled,6010,rub,150.25,rub
40876234,2025-09-15T06:48:22.410Z,3173721496811443136,paid,10514,rub,262.85,rub
40875711,2025-09-15T00:50:31.772Z,3173543567950216416,paid,7702,rub,192.55,rub
40876500,2025-09-15T07:51:28.158Z,3173754919917013376,paid,22914,rub,572.85,rub
40876841,2025-09-15T09:08:48.158Z,3173794102961620544,cancelled,5142,rub,128.55,rub
40879877,2025-09-15T19:44:07.287Z,3174114172054628928,paid,20547,rub,924.62,rub
40879327,2025-09-15T17:34:25.685Z,3174048836559905664,cancelled,14569,rub,364.23,rub
40879488,2025-09-15T18:07:04.546Z,3174064899134325408,paid,11577,rub,289.43,rub
40879892,2025-09-15T19:50:35.955Z,3174116864335238464,paid,86994,rub,3914.73,rub
40879314,2025-09-15T17:32:50.272Z,3174046325596227712,paid,14249,rub,356.23,rub
40875749,2025-09-15T02:04:15.318Z,3173580200239196288,paid,39934,rub,998.35,rub
40879795,2025-09-15T19:22:00.954Z,3174101724759881056,paid,7244,rub,325.98,rub
40876592,2025-09-15T08:10:05.214Z,3.17376E+18,cancelled,10537,rub,263.43,rub
40877892,2025-09-15T12:26:32.999Z,3173894501926785312,paid,4429,rub,199.31,rub
40878430,2025-09-15T14:21:00.460Z,3173950994006468064,paid,9617,rub,432.76,rub
40878616,2025-09-15T14:59:34.404Z,3173968672430449824,paid,84387,rub,3797.41,rub
40878858,2025-09-15T15:56:26.008Z,3173999929288996096,cancelled,19579,rub,0,rub
40876099,2025-09-15T05:53:48.730Z,3173695608032039872,cancelled,14145,rub,353.63,rub
40878331,2025-09-15T13:57:12.977Z,3173939536294406464,cancelled,12614,rub,315.35,rub
40876138,2025-09-15T06:10:37.535Z,3173704563557954208,paid,10488,rub,471.96,rub
40877162,2025-09-15T10:19:53.910Z,3173827067355644896,cancelled,22607,rub,0,rub
40877369,2025-09-15T10:51:27.971Z,3173844557245205920,paid,12196,rub,487.84,rub
40880334,2025-09-15T23:58:22.974Z,3174241578780116000,paid,17338,rub,693.52,rub
40875745,2025-09-15T02:01:03.846Z,3173579802012070784,cancelled,5283,rub,132.08,rub
40878877,2025-09-15T16:01:26.208Z,3174000422790192192,cancelled,11564,rub,289.1,rub
40879949,2025-09-15T20:07:03.885Z,3174119008211856608,cancelled,14664,rub,0,rub
40877305,2025-09-15T10:41:13.099Z,3173833846000423872,paid,22272,rub,556.8,rub
40877484,2025-09-15T11:11:15.028Z,3173856188293968064,cancelled,8779,rub,0,rub
40876523,2025-09-15T07:54:57.936Z,3173758000675244416,cancelled,17282,rub,0,rub
40877071,2025-09-15T09:58:34.516Z,3173818603530088640,paid,14752,rub,368.8,rub
40876626,2025-09-15T08:23:23.594Z,3173770931951127968,paid,50547,rub,2274.61,rub
40876127,2025-09-15T06:04:26.615Z,3173700407078305312,paid,27394,rub,684.85,rub
40878335,2025-09-15T13:59:40.620Z,3173940643765338976,paid,10098,rub,454.41,rub
40878013,2025-09-15T12:46:35.493Z,3173903312966651680,cancelled,49405,rub,1235.13,rub
40877840,2025-09-15T12:15:20.616Z,3173888286595651296,paid,53410,rub,2403.45,rub
40879854,2025-09-15T19:36:14.618Z,3174109904578724896,paid,20747,rub,518.68,rub
40876785,2025-09-15T08:57:14.978Z,3173788223110238400,cancelled,20457,rub,511.43,rub
40877604,2025-09-15T11:36:32.797Z,3173869443829289248,cancelled,8779,rub,219.48,rub
40876605,2025-09-15T08:14:54.770Z,3173767591244187200,paid,85494,rub,3847.23,rub
40876829,2025-09-15T09:06:43.070Z,3173792717130813632,paid,1581,rub,71.14,rub
40879692,2025-09-15T19:03:07.413Z,3174093034673698144,paid,24294,rub,1093.23,rub
40878614,2025-09-15T14:59:09.242Z,3173971106491410304,paid,30385,rub,1367.33,rub
40879131,2025-09-15T17:02:17.803Z,3174032322016587904,cancelled,14062,rub,351.55,rub
40878062,2025-09-15T12:53:48.192Z,3173901598922282720,cancelled,30195,rub,0,rub
40878727,2025-09-15T15:23:13.776Z,3173982298130793504,paid,61634,rub,1540.85,rub
40876165,2025-09-15T06:25:06.118Z,3173711545548379072,paid,16423,rub,410.58,rub
40879239,2025-09-15T17:22:15.378Z,3174041164322783552,paid,20128,rub,503.2,rub
40876203,2025-09-15T06:36:28.066Z,3173717605301645984,paid,14986,rub,374.65,rub
40879594,2025-09-15T18:40:12.521Z,3174081344175868032,cancelled,52392,rub,0,rub
40877812,2025-09-15T12:10:12.160Z,3173884240453931968,paid,16756,rub,754.02,rub
40877730,2025-09-15T11:54:37.665Z,3173875236386948064,cancelled,18128,rub,0,rub
40878305,2025-09-15T13:50:43.659Z,3173935208645093696,paid,2629,rub,65.73,rub
40877390,2025-09-15T10:53:54.629Z,3173842706600840608,paid,7646,rub,344.07,rub
40878583,2025-09-15T14:55:03.622Z,3173968644320224416,cancelled,10162,rub,0,rub
40879927,2025-09-15T20:01:40.679Z,3174122509683873088,paid,19579,rub,783.16,rub
40877527,2025-09-15T11:22:35.447Z,3173861983571503424,paid,5604,rub,224.16,rub
40878636,2025-09-15T15:02:56.417Z,3173972948839105184,paid,5101,rub,204.04,rub
40876012,2025-09-15T05:08:08.939Z,3173669253935520512,paid,14382,rub,575.28,rub
40875804,2025-09-15T03:27:45.325Z,3173622786498210400,cancelled,2127,rub,53.18,rub
40878204,2025-09-15T13:22:57.271Z,3173922716269855584,cancelled,17620,rub,0,rub
40878986,2025-09-15T16:25:58.585Z,3174012510028206784,paid,201053,rub,8042.12,rub
40877673,2025-09-15T11:47:22.511Z,3173873427344347424,paid,12691,rub,317.28,rub
40879176,2025-09-15T17:12:44.988Z,3174037810630625408,cancelled,5267,rub,131.68,rub
40877455,2025-09-15T11:06:44.441Z,3173853059029865568,paid,5738,rub,258.21,rub
40876054,2025-09-15T05:30:30.031Z,3173681162837603200,paid,164146,rub,7386.57,rub
40879576,2025-09-15T18:33:43.747Z,3174079511902246208,cancelled,16318,rub,407.95,rub
40878541,2025-09-15T14:47:39.772Z,3173965166672266272,cancelled,17620,rub,440.5,rub
40875712,2025-09-15T00:51:33.331Z,3173544409140670368,cancelled,18135,rub,0,rub
40876022,2025-09-15T05:16:38.478Z,3173676321371218688,paid,187140,rub,8421.3,rub
40878638,2025-09-15T15:03:18.990Z,3173970456082420416,paid,10538,rub,263.45,rub
40880110,2025-09-15T21:00:51.503Z,3174152564231897760,cancelled,136380,rub,3409.5,rub
40878290,2025-09-15T13:45:46.294Z,3173934610034680992,cancelled,13347,rub,333.68,rub
40878070,2025-09-15T12:54:22.745Z,3173906610429448480,paid,5782,rub,144.55,rub
40877456,2025-09-15T11:06:49.477Z,3173852911432156128,cancelled,6472,rub,161.8,rub
40876767,2025-09-15T08:52:31.738Z,3173785715260958400,cancelled,12614,rub,315.35,rub
40879001,2025-09-15T16:28:35.309Z,3174016496311645440,cancelled,15208,rub,380.2,rub
40877861,2025-09-15T12:20:56.809Z,3173890933933917216,paid,27016,rub,675.4,rub
40880044,2025-09-15T20:37:23.826Z,3174138673533316320,cancelled,67522,rub,1688.05,rub
40879649,2025-09-15T18:51:30.096Z,3174087165240178016,cancelled,6267,rub,156.68,rub
40880142,2025-09-15T21:15:25.499Z,3174160686054403296,cancelled,55784,rub,1394.6,rub
40875734,2025-09-15T01:51:27.235Z,3173573826311664512,paid,25525,rub,1148.62,rub
40876420,2025-09-15T07:38:29.763Z,3173747557657069824,paid,49567,rub,2230.51,rub
40876556,2025-09-15T08:02:55.639Z,3173761777421371648,cancelled,38938,rub,973.45,rub
40876328,2025-09-15T07:11:47.814Z,3173733540743464512,cancelled,16359,rub,0,rub
40876609,2025-09-15T08:16:13.089Z,3173768746145734624,cancelled,7496,rub,187.4,rub
40878093,2025-09-15T12:57:36.247Z,3173909328522989856,paid,9461,rub,236.53,rub
40879762,2025-09-15T19:15:26.238Z,3174100277232753824,cancelled,20193,rub,504.83,rub
40879137,2025-09-15T17:04:46.830Z,3174033241540397184,paid,13963,rub,349.08,rub
40877818,2025-09-15T12:11:11.710Z,3173886564760113440,paid,3768,rub,94.2,rub
40876047,2025-09-15T05:26:56.113Z,3173681126414267264,cancelled,93200,rub,0,rub
40879409,2025-09-15T17:51:23.558Z,3174057816891766016,paid,13320,rub,333,rub
40876227,2025-09-15T06:45:31.930Z,3173722864245917952,paid,11850,rub,533.25,rub
40877314,2025-09-15T10:43:13.783Z,3173840285472411040,paid,61995,rub,2789.78,rub
40879200,2025-09-15T17:16:57.345Z,3174035581240608896,paid,195705,rub,8806.72,rub
40879814,2025-09-15T19:28:03.264Z,3174105326123701568,paid,12177,rub,304.43,rub
40877376,2025-09-15T10:52:15.269Z,3173847263147737824,paid,10512,rub,262.8,rub
40880162,2025-09-15T21:23:05.262Z,3174163370585124064,cancelled,22038,rub,0,rub
40878284,2025-09-15T13:44:02.909Z,3173931477424325472,cancelled,49712,rub,1242.8,rub
40879905,2025-09-15T19:54:39.702Z,3174119159592676576,cancelled,16054,rub,401.35,rub
40877069,2025-09-15T09:58:19.372Z,3173818024724525248,cancelled,10512,rub,262.8,rub
40876720,2025-09-15T08:46:11.008Z,3173783481104844352,paid,12614,rub,315.35,rub
40879916,2025-09-15T19:58:36.385Z,3174121433117041536,paid,36162,rub,904.05,rub
40879653,2025-09-15T18:52:08.688Z,3174087669624152960,paid,16557,rub,413.93,rub
40876395,2025-09-15T07:31:12.854Z,3173745604451715456,paid,13789,rub,620.5,rub
40877391,2025-09-15T10:53:57.005Z,3173847356482252992,cancelled,25516,rub,0,rub
40880258,2025-09-15T22:29:57.333Z,3174196254165235136,cancelled,44384,rub,0,rub
40879591,2025-09-15T18:37:56.346Z,3174080549012808448,cancelled,6334,rub,158.35,rub
40878297,2025-09-15T13:46:51.313Z,3173933333009580896,paid,9007,rub,405.31,rub
40879864,2025-09-15T19:38:38.848Z,3174110235526087712,paid,14360,rub,359,rub
40876419,2025-09-15T07:37:55.306Z,3173749244145442080,cancelled,18557,rub,463.93,rub
40879474,2025-09-15T18:04:09.332Z,3174062911251620736,cancelled,24281,rub,607.03,rub
40879956,2025-09-15T20:08:35.943Z,3174123665113961792,cancelled,6073,rub,151.83,rub
40880307,2025-09-15T23:25:55.065Z,3174225622379853248,cancelled,5878,rub,146.95,rub
40877854,2025-09-15T12:19:51.595Z,3173890652040500960,paid,12561,rub,565.25,rub
40877937,2025-09-15T12:34:07.485Z,3173898222172029792,paid,6401,rub,160.03,rub
40879975,2025-09-15T20:13:53.957Z,3174128210299323040,paid,11244,rub,505.98,rub
40880122,2025-09-15T21:08:43.334Z,3174156074109197472,cancelled,4672,rub,116.8,rub
40880058,2025-09-15T20:42:50.387Z,3174144130138270944,paid,2759,rub,124.16,rub
40879633,2025-09-15T18:48:41.194Z,3174086225575617408,cancelled,10827,rub,270.68,rub
40879546,2025-09-15T18:23:08.562Z,3174070006485235840,paid,23190,rub,579.75,rub
40880212,2025-09-15T21:43:01.277Z,3174174053133479136,cancelled,32840,rub,0,rub
40876170,2025-09-15T06:26:23.758Z,3173709668629989632,paid,106794,rub,4805.73,rub
40875744,2025-09-15T01:58:14.589Z,3173577402830159072,paid,16506,rub,412.65,rub
40877047,2025-09-15T09:54:56.065Z,3173815495072673984,cancelled,8133,rub,203.33,rub
40879935,2025-09-15T20:03:24.436Z,3174123499492394016,cancelled,117847,rub,2946.18,rub
40876614,2025-09-15T08:18:34.493Z,3173768899464382016,cancelled,9745,rub,243.63,rub
40877916,2025-09-15T12:30:25.361Z,3173895792998913760,cancelled,17891,rub,447.28,rub
40876359,2025-09-15T07:19:33.772Z,3173736336449161600,paid,7730,rub,347.85,rub
40876179,2025-09-15T06:28:39.388Z,3173712236582357376,paid,187140,rub,8421.3,rub
40879930,2025-09-15T20:02:02.903Z,3174122546241426752,paid,4962,rub,124.05,rub
40878766,2025-09-15T15:35:46.031Z,3173989806345512096,paid,5263,rub,131.58,rub
40879572,2025-09-15T18:32:03.469Z,3174077039754610816,paid,11610,rub,522.45,rub
40879656,2025-09-15T18:52:39.986Z,3174087508168614784,paid,8246,rub,371.07,rub
40878231,2025-09-15T13:27:24.896Z,3173924911551780576,cancelled,32222,rub,805.55,rub
40876899,2025-09-15T09:26:18.403Z,3173800447109492928,paid,25380,rub,634.5,rub
40875937,2025-09-15T04:40:21.262Z,3173659004675678784,paid,3823,rub,172.03,rub
40876533,2025-09-15T07:56:54.779Z,3173757667784269088,paid,12466,rub,311.65,rub
40878114,2025-09-15T13:01:06.769Z,3173910337731252512,cancelled,25746,rub,643.65,rub
40877809,2025-09-15T12:09:52.975Z,3173885620269705536,cancelled,31592,rub,0,rub
40879531,2025-09-15T18:19:21.003Z,3174071338562631808,cancelled,16405,rub,410.13,rub
40876776,2025-09-15T08:55:09.376Z,3173787549054267584,cancelled,12614,rub,315.35,rub
40877522,2025-09-15T11:21:47.896Z,3173862029958104032,cancelled,2186,rub,54.65,rub
40879642,2025-09-15T18:50:24.372Z,3174085201067246240,cancelled,20269,rub,506.73,rub
40877720,2025-09-15T11:53:42.973Z,3173877318181808448,paid,66801,rub,3006.05,rub
40880051,2025-09-15T20:40:42.463Z,3174141634175069408,paid,11580,rub,521.1,rub
40876039,2025-09-15T05:22:44.747Z,3173681403760370432,cancelled,21821,rub,545.53,rub
40878275,2025-09-15T13:41:12.154Z,3173927861783271136,cancelled,14467,rub,361.68,rub
40875730,2025-09-15T01:48:23.810Z,3173573514532658432,cancelled,17282,rub,0,rub
40876240,2025-09-15T06:49:19.478Z,3173723821469889184,paid,14016,rub,350.4,rub
40877304,2025-09-15T10:40:50.420Z,3173833874887248960,cancelled,17309,rub,0,rub
40879168,2025-09-15T17:11:37.302Z,3174037305981842688,paid,9600,rub,240,rub
40879977,2025-09-15T20:13:57.176Z,3174129790159248544,cancelled,23207,rub,580.18,rub
40877149,2025-09-15T10:16:31.129Z,3173826460233232576,cancelled,4760,rub,119,rub
40879548,2025-09-15T18:24:11.996Z,3174073998472860992,cancelled,8754,rub,218.85,rub
40876043,2025-09-15T05:24:51.731Z,3173679525163294432,paid,39940,rub,998.5,rub
40877596,2025-09-15T11:33:54.419Z,3173868123233240032,paid,2814,rub,126.63,rub
40878332,2025-09-15T13:57:22.135Z,3173938345243872896,cancelled,20193,rub,504.83,rub
40878952,2025-09-15T16:16:20.527Z,3174006806737725312,cancelled,153378,rub,3834.45,rub
40880319,2025-09-15T23:42:32.436Z,3174233594156225952,cancelled,45876,rub,1146.9,rub
40876617,2025-09-15T08:19:47.916Z,3173769959745112320,cancelled,103470,rub,2586.75,rub
40876835,2025-09-15T09:07:14.555Z,3173793403084067008,cancelled,13694,rub,0,rub
40876509,2025-09-15T07:52:29.629Z,3173756698781927680,paid,1817,rub,81.77,rub
40876346,2025-09-15T07:17:14.359Z,3173738740013626016,paid,6192,rub,278.64,rub
40878249,2025-09-15T13:32:01.168Z,3173926244931560608,paid,20457,rub,511.43,rub
40877415,2025-09-15T10:57:43.173Z,3173848550793539776,cancelled,18814,rub,0,rub
40878507,2025-09-15T14:38:05.329Z,3173958868771193696,paid,15388,rub,692.46,rub
40876244,2025-09-15T06:50:20.553Z,3173722850469138112,paid,9461,rub,236.53,rub
40878096,2025-09-15T12:58:26.846Z,3173907677198599008,paid,23379,rub,584.48,rub
40878916,2025-09-15T16:06:56.481Z,3173994641091864448,cancelled,19320,rub,483,rub
40879070,2025-09-15T16:51:02.563Z,3174026530630317312,cancelled,67122,rub,1678.05,rub
40876795,2025-09-15T09:00:17.289Z,3173790509569691040,cancelled,38938,rub,973.45,rub
40879791,2025-09-15T19:19:50.473Z,3174101111756643488,cancelled,19579,rub,0,rub
40876552,2025-09-15T08:01:00.897Z,3173760028867269568,paid,10537,rub,263.43,rub
40875940,2025-09-15T04:43:17.406Z,3173661009636743936,cancelled,8133,rub,203.33,rub
40877767,2025-09-15T12:01:47.422Z,3173881018100794336,cancelled,31599,rub,789.98,rub
40877791,2025-09-15T12:06:27.081Z,3173883314920196256,paid,5661,rub,141.53,rub
40876089,2025-09-15T05:51:16.307Z,3173695317271502560,cancelled,18114,rub,452.85,rub
40879645,2025-09-15T18:51:18.833Z,3174075304579126592,paid,195105,rub,8779.73,rub
40876311,2025-09-15T07:06:16.258Z,3173733230602471680,paid,10537,rub,263.43,rub
40878622,2025-09-15T15:01:25.778Z,3173972167400395456,cancelled,5240,rub,0,rub
40878394,2025-09-15T14:13:31.862Z,3173948347596629152,paid,48566,rub,2185.47,rub
40878691,2025-09-15T15:16:51.044Z,3173979660450005664,paid,19579,rub,783.16,rub
40875770,2025-09-15T02:47:41.415Z,3173579556001733568,cancelled,11254,rub,281.35,rub
40879068,2025-09-15T16:50:05.236Z,3174026364383398016,cancelled,12978,rub,324.45,rub
40877067,2025-09-15T09:57:58.106Z,3173818830188040384,paid,21631,rub,540.77,rub
40875747,2025-09-15T02:01:28.185Z,3173579344683859168,paid,25991,rub,1169.6,rub
